,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
298,298,298,Englewood,,2016-03-15 19:48:39,0,0,Hal00 - Lean On Me (prod. by Dre Brown) Englewood Chicago stand up! https://t.co/ST9klWlo2j,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
299,299,299,Englewood,,2016-03-15 19:30:46,1,0,"Retweeted Growing Home (@growinghome):

The Nature trail will look out over our farms! #Englewood #Chicago... https://t.co/7npyJ3LtS8",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.2481}"
300,300,300,Englewood,,2016-03-15 19:30:35,0,2,RT @growinghome: The Nature trail will look out over our farms! #Englewood #Chicago #Positivity https://t.co/QB7LlCTQ2U,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
301,301,301,Englewood,,2016-03-15 19:10:20,4,2,The Nature trail will look out over our farms! #Englewood #Chicago #Positivity https://t.co/QB7LlCTQ2U,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
302,302,302,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-15 19:02:58,0,0,"😂😂😂 #Facts @ Chicago (Englewood neighborhood), Illinois https://t.co/9Q8SJZ4yWQ",-87.66115998,41.78729154,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
303,303,303,Englewood,,2016-03-15 19:00:16,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/Ox1ZP8r9FA",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
304,304,304,Englewood,,2016-03-15 18:58:49,0,0,"Get out and vote @ Chicago (Englewood neighborhood), Illinois https://t.co/IAR92YOK1b",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
305,305,305,Englewood,,2016-03-15 18:50:54,0,12,"RT @DefJamRecords: .@LILDURK_ Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" via @ComplexMag https://t.co/gLea5…",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
306,306,306,Englewood,,2016-03-15 18:30:40,0,0,"Dumb bitch 😒🤔😂 @ Chicago (Englewood), Illinois https://t.co/BFnegMHO2Q",0.0,0.0,2016-03-15,"{'neg': 0.587, 'neu': 0.413, 'pos': 0.0, 'compound': -0.7964}"
307,307,307,Englewood,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-15 18:26:51,0,0,"If you're a professional in #Chicago, IL, check out this #job: https://t.co/1E3S9etfMh #Hiring",-87.62979820000001,41.8781136,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
308,308,308,Englewood,,2016-03-15 18:25:48,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
309,309,309,Englewood,,2016-03-15 18:05:51,0,2,RT @CSTbreaking: Man gets 25 years for fatal 2014 Englewood shooting https://t.co/tRW7sxNMus https://t.co/p5WYKFwjZn,0.0,0.0,2016-03-15,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5423}"
310,310,310,Englewood,,2016-03-15 18:01:14,0,2,Man gets 25 years for fatal 2014 Englewood shooting https://t.co/tRW7sxNMus https://t.co/p5WYKFwjZn,0.0,0.0,2016-03-15,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5423}"
311,311,311,Englewood,,2016-03-15 18:00:59,0,3,RT @the9elements: Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
312,312,312,Englewood,,2016-03-15 18:00:17,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/QaNVGLjJ1x",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
313,313,313,Englewood,,2016-03-15 18:00:11,0,3,RT @trapsntrunks: Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BF…,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
314,314,314,Englewood,,2016-03-15 17:54:08,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
315,315,315,Englewood,,2016-03-15 17:51:17,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
316,316,316,Englewood,,2016-03-15 17:49:42,0,3,RT @trapsntrunks: Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BF…,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
317,317,317,Englewood,,2016-03-15 17:48:06,1,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side https://t.co/dNVP6H8QHh via @YouTube,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
318,318,318,Englewood,,2016-03-15 17:48:00,0,3,RT @the9elements: Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
319,319,319,Englewood,,2016-03-15 17:47:11,0,3,RT @the9elements: Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
320,320,320,Englewood,,2016-03-15 17:44:44,0,3,Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
321,321,321,Englewood,,2016-03-15 17:38:31,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
322,322,322,Englewood,,2016-03-15 17:37:06,0,3,RT @trapsntrunks: Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BF…,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
323,323,323,Englewood,,2016-03-15 17:33:24,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
324,324,324,Englewood,,2016-03-15 17:27:50,2,3,Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BFzNowko1N,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
325,325,325,Englewood,,2016-03-15 17:23:01,13,7,"#LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
326,326,326,Englewood,,2016-03-15 17:22:07,0,0,Lil Durk Rides Through Englewood In South Side Chicago [Video] https://t.co/OoucLz75zf,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
327,327,327,Englewood,"{'coordinates': [-87.64472008, 41.77976089], 'type': 'Point'}",2016-03-15 17:19:59,1,0,"Inspection. #buyer #investor #realestate (@ Englewood in Chicago, IL) https://t.co/scmwFrYEBz",-87.64472008,41.77976089,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
328,328,328,Englewood,,2016-03-15 17:03:17,0,0,I liked a @YouTube video from @complex_news https://t.co/PzB6mVjqdZ Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
329,329,329,Englewood,,2016-03-15 17:00:19,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/GKesTRy2N1",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
330,330,330,Englewood,,2016-03-15 16:45:56,0,0,#GreatinEnglewood - Free Easter Basket Giveaway in Englewood Saturday via @DNAinfoCHI https://t.co/ffBG6C1ROe https://t.co/cHWWk63GY3,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}"
331,331,331,Englewood,,2016-03-15 16:36:40,0,0,"#GreatinEnglewood News  - PNC Bank Awards @tmwkenglewood with $5,000 Community Develoment Grant via @DNAinfoCHI https://t.co/codTuxZ4sE",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.6705}"
332,332,332,Englewood,,2016-03-15 16:35:59,0,0,#GreatinEnglewood - Free Easter Basket Giveaway in Englewood Saturday via @DNAinfoCHI https://t.co/ffBG6C1ROe,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
333,333,333,Englewood,,2016-03-15 16:29:25,0,56,"RT @thickred3x: Sexy lil thick chick from Chicago holding it down, no I don't travel, Chicago shit! Englewood, southside now u know. https:…",0.0,0.0,2016-03-15,"{'neg': 0.082, 'neu': 0.671, 'pos': 0.247, 'compound': 0.6615}"
334,334,334,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-15 16:19:59,0,0,"Make it count🇺🇸 @ Chicago (Englewood neighborhood), Illinois https://t.co/SIeKdww8Zp",-87.66115998,41.78729154,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
335,335,335,Englewood,,2016-03-15 16:11:45,0,12,"RT @DefJamRecords: .@LILDURK_ Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" via @ComplexMag https://t.co/gLea5…",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
336,336,336,Englewood,,2016-03-15 16:11:36,0,0,Englewood Whole Foods sessions for prospective workers begin this week https://t.co/0tbFCCY7s1 #Chicago,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
337,337,337,Englewood,,2016-03-15 16:00:18,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/6amvSU7zsD",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
338,338,338,Englewood,,2016-03-15 15:47:30,0,3,RT @CSTbreaking: Man shot in Englewood https://t.co/ANEY5cIoiQ,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
339,339,339,Englewood,,2016-03-15 15:25:05,0,1,"RT @BlaecNY: Lil Durk Gives Tour Of His Hometown In Englewood, Chicago 
[https://t.co/ORpHL5wKr2] https://t.co/WcAAl9YhNj",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
340,340,340,Englewood,,2016-03-15 15:20:03,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/JmBloRx4GS via @YouTube,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
341,341,341,Englewood,,2016-03-15 15:19:04,0,0,Calling All Englewood Residents - Englewood Village Meeting - Tonight at 6pm! https://t.co/h5eJPzStRP via @everyblock,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
342,342,342,Englewood,,2016-03-15 15:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/i7a0paz2bq",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
343,343,343,Englewood,,2016-03-15 14:39:22,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/2bZG4mXqdH via @ComplexMusic",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
344,344,344,Englewood,,2016-03-15 14:33:47,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood!!! #RUFFLIFE https://t.co/Ba0LFcssRb,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
345,345,345,Englewood,,2016-03-15 14:24:30,0,2,"RT @adamselzer: Mysterious Chicago: My HH Holmes “Murder Castle” basement (well, Englewood post office basement) walkthrough: https://t.co/…",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
346,346,346,Englewood,,2016-03-15 14:24:07,0,2,"RT @adamselzer: Mysterious Chicago: My HH Holmes “Murder Castle” basement (well, Englewood post office basement) walkthrough: https://t.co/…",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
347,347,347,Englewood,,2016-03-15 14:15:26,0,3,RT @CSTbreaking: Man shot in Englewood https://t.co/ANEY5cIoiQ,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
348,348,348,Englewood,,2016-03-15 14:15:23,0,3,RT @CSTbreaking: Man shot in Englewood https://t.co/ANEY5cIoiQ,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
349,349,349,Englewood,,2016-03-15 14:12:09,2,2,"Mysterious Chicago: My HH Holmes “Murder Castle” basement (well, Englewood post office basement) walkthrough: https://t.co/3D9g2Qp82J",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
350,350,350,Englewood,,2016-03-15 14:00:20,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/ljQ5a13fw6",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
351,351,351,Englewood,,2016-03-15 13:33:28,0,0,I liked a @YouTube video from @complex_news https://t.co/613FOhumcO Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
352,352,352,Englewood,,2016-03-15 13:30:38,0,0,.@lildurk_ Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/UGvhEfBzMl,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
353,353,353,Englewood,,2016-03-15 13:00:24,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/1MSppt1myQ",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
354,354,354,Englewood,,2016-03-15 12:57:55,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
355,355,355,Englewood,,2016-03-15 12:50:39,0,0,Man shot in Englewood https://t.co/sE8aMYWUWY #Chiraq https://t.co/19YrnJAjEi #chiraqradio #chiraq #killinois #chiraqmagazine,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
356,356,356,Englewood,,2016-03-15 12:48:13,0,0,Man shot in Englewood https://t.co/zv8WGazHm4 #Chiraq https://t.co/U8CL8kb83W,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
357,357,357,Englewood,,2016-03-15 12:38:40,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/x5V2uvWyt2 via @ComplexMusic",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
358,358,358,Englewood,,2016-03-15 12:28:49,0,0,I liked a @YouTube video from @complex_news https://t.co/sYUL2spDVj Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
359,359,359,Englewood,,2016-03-15 12:22:37,0,0,"@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/hNOprSVnlu #Englewood https://t.co/LHv2aGZLF6""",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
360,360,360,Englewood,,2016-03-15 12:18:02,0,0,"Chicago woman, 72, shot through window of Englewood home #Chicago #Chitown #Windows https://t.co/Qf7a9tcX3C https://t.co/tjXbPShysK",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
361,361,361,Englewood,,2016-03-15 12:16:24,0,0,I liked a @YouTube video from @complex_news https://t.co/njPwUhONUd Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
362,362,362,Englewood,,2016-03-15 12:16:19,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
363,363,363,Englewood,,2016-03-15 12:15:34,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
364,364,364,Englewood,,2016-03-15 12:10:53,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
365,365,365,Englewood,,2016-03-15 12:06:47,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
366,366,366,Englewood,,2016-03-15 12:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/dIHGB5cTnx",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
367,367,367,Englewood,,2016-03-15 11:58:13,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
368,368,368,Englewood,,2016-03-15 11:55:02,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
369,369,369,Englewood,,2016-03-15 11:52:52,8,6,.@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
370,370,370,Englewood,,2016-03-15 11:45:49,0,0,Free Easter Basket Giveaway in Englewood Saturday - Nonprofit Latanya &amp; the Youth of Englewood are distributing... https://t.co/CKNGquebOB,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}"
371,371,371,Englewood,,2016-03-15 11:26:47,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/jW4I47WbDv,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
372,372,372,Englewood,,2016-03-15 11:00:25,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/M4C8wcBVoC",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
373,373,373,Englewood,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-15 10:04:55,0,0,"We're #hiring! Click to apply: Biomedical Technician I - Ross Dialysis - Englewood - https://t.co/0lJg3MHGgI #Job #Chicago, IL #Jobs",-87.62979820000001,41.8781136,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
374,374,374,Englewood,,2016-03-15 10:00:26,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/zUBT7wa4mZ",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
375,375,375,Englewood,,2016-03-15 09:45:21,0,0,Man shot in Englewood - https://t.co/ao3tkj6z9C,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
376,376,376,Englewood,,2016-03-15 09:45:21,0,0,Man shot in Englewood https://t.co/r8JOW2Ia1c,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
377,377,377,Englewood,,2016-03-15 09:45:20,0,0,Man shot in Englewood - https://t.co/pna7CylZYT,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
378,378,378,Englewood,,2016-03-15 09:43:25,0,0,I liked a @YouTube video from @complex_news https://t.co/a67EoB4Znn Lil Durk Takes Complex on a Tour of Englewood on Chicago's South,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}"
379,379,379,Englewood,,2016-03-15 09:32:34,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/tqG2b3mP5E,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
380,380,380,Englewood,,2016-03-15 09:19:21,0,0,Hey hey.I grew up in Englewood the southside of Chicago so......this is what you get. #cheers💃💅,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
381,381,381,Englewood,,2016-03-15 09:01:53,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/t6y7YhIs13 via @YouTube-HUSTLE💯💯👌,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
382,382,382,Englewood,,2016-03-15 09:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/bJH3VzTj6N",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
383,383,383,Englewood,,2016-03-15 08:44:12,0,0,chicagonewsnow: Man shot in Englewood https://t.co/4xenAQDaNI #chicago https://t.co/Pku8jyPdRU,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
384,384,384,Englewood,,2016-03-15 08:44:00,0,0,chicagonewsnow: Man shot in Englewood https://t.co/EyU01gudVm #chicago https://t.co/ppKpcMZtQV,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
385,385,385,Englewood,,2016-03-15 08:37:33,0,0,Man shot in Englewood https://t.co/Gt41IeKUpT #chicago https://t.co/cDEIDLP4pg,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
386,386,386,Englewood,,2016-03-15 08:00:49,0,30,"RT @DNAinfoCHI: At Englewood 'Barbershop at the Library,' kids get haircuts and peace of mind https://t.co/OsRaR4O5NS https://t.co/gdrm5oge…",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5423}"
387,387,387,Englewood,,2016-03-15 08:00:25,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/dS1iuBXT8l",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
388,388,388,Englewood,,2016-03-15 07:47:40,1,3,Man shot in Englewood https://t.co/ANEY5cIoiQ,0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
389,389,389,Englewood,,2016-03-15 07:22:18,0,1,"RT @HolyChicago: Englewood, Austin, and Garfield Park are by far the deadliest neighborhoods in #Chicago. In 2014, these saw 118 #homicides!",0.0,0.0,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
