,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
378,378,378,humboldt park,,2016-03-15 05:22:57,0,7,RT @petsarefound: #MarkingsMonday Doug has a white 'locket' on his chest #LOST Black #Cat https://t.co/HPUKzCXWfn… https://t.co/q77wLcqmTg,,,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
379,379,379,humboldt park,,2016-03-15 05:18:37,0,7,RT @petsarefound: #MarkingsMonday Doug has a white 'locket' on his chest #LOST Black #Cat https://t.co/HPUKzCXWfn… https://t.co/q77wLcqmTg,,,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
380,380,380,humboldt park,,2016-03-15 05:17:02,0,7,RT @petsarefound: #MarkingsMonday Doug has a white 'locket' on his chest #LOST Black #Cat https://t.co/HPUKzCXWfn… https://t.co/q77wLcqmTg,,,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
381,381,381,humboldt park,,2016-03-15 05:16:34,0,7,RT @petsarefound: #MarkingsMonday Doug has a white 'locket' on his chest #LOST Black #Cat https://t.co/HPUKzCXWfn… https://t.co/q77wLcqmTg,,,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
382,382,382,humboldt park,,2016-03-15 05:14:18,0,7,RT @petsarefound: #MarkingsMonday Doug has a white 'locket' on his chest #LOST Black #Cat https://t.co/HPUKzCXWfn… https://t.co/q77wLcqmTg,,,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
383,383,383,humboldt park,"{'coordinates': [-87.70308121, 41.90678377], 'type': 'Point'}",2016-03-15 05:10:35,1,7,#MarkingsMonday Doug has a white 'locket' on his chest #LOST Black #Cat https://t.co/HPUKzCXWfn… https://t.co/q77wLcqmTg,-87.70308121,41.90678377,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
384,384,384,humboldt park,"{'coordinates': [-87.71887033, 41.91603291], 'type': 'Point'}",2016-03-14 05:29:52,1,0,@Iamagoalgetter @DREAMerJ_D we did 100 in humboldt park Saturday.,-87.71887033,41.91603291,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
385,385,385,humboldt park,,2016-03-14 05:25:42,0,6,"RT @petsarefound: #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square
Chicago… https://t.co/i9bTU8o…",,,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
386,386,386,humboldt park,,2016-03-14 03:14:04,0,6,"RT @petsarefound: #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square
Chicago… https://t.co/i9bTU8o…",,,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
387,387,387,humboldt park,,2016-03-14 03:13:38,0,6,"RT @petsarefound: #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square
Chicago… https://t.co/i9bTU8o…",,,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
388,388,388,humboldt park,,2016-03-14 03:12:09,0,6,"RT @petsarefound: #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square
Chicago… https://t.co/i9bTU8o…",,,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
389,389,389,humboldt park,,2016-03-14 03:11:32,0,6,"RT @petsarefound: #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square
Chicago… https://t.co/i9bTU8o…",,,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
390,390,390,humboldt park,"{'coordinates': [-87.7018, 41.9065], 'type': 'Point'}",2016-03-14 03:07:16,0,6,"#LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square
Chicago… https://t.co/i9bTU8o53A",-87.7018,41.9065,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
391,391,391,humboldt park,,2016-03-14 01:46:26,0,4,"RT @petsarefound: #LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",,,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
392,392,392,humboldt park,"{'coordinates': [-87.64144, 41.8799], 'type': 'Point'}",2016-03-13 06:04:57,0,0,Marisol &amp; Humboldt Park Orchestra rocking it right now! @ Dylans Tavern &amp; Grill https://t.co/FDcapye9J6,-87.64144,41.8799,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
393,393,393,humboldt park,"{'coordinates': [-87.71417289, 41.90461452], 'type': 'Point'}",2016-03-13 01:28:03,0,0,"#LOST #Panther in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan Square #Chicago… https://t.co/VjI5sGfZVV",-87.71417289,41.90461452,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
394,394,394,humboldt park,,2016-03-12 23:51:46,0,1,RT @sarahtomic: Bike tire in winter tree at #humboldtpark @ Humboldt Park https://t.co/gVUsh34Kba,,,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
395,395,395,humboldt park,,2016-03-12 23:20:21,0,4,"RT @petsarefound: #LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",,,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
396,396,396,humboldt park,"{'coordinates': [-87.7018, 41.9065], 'type': 'Point'}",2016-03-12 15:57:31,0,0,Just posted a photo @ Humboldt Park https://t.co/G3paCMk2wS,-87.7018,41.9065,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
397,397,397,humboldt park,,2016-03-12 03:21:41,0,4,"RT @petsarefound: #LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",,,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
398,398,398,humboldt park,"{'coordinates': [-87.70666667, 41.92833333], 'type': 'Point'}",2016-03-12 03:18:40,0,4,"#LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",-87.70666667,41.92833333,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
399,399,399,humboldt park,"{'coordinates': [-87.7018, 41.9065], 'type': 'Point'}",2016-03-12 02:20:58,0,0,Just posted a photo @ Humboldt Park https://t.co/MSxYSidpHA,-87.7018,41.9065,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
400,400,400,humboldt park,,2016-03-11 03:36:40,0,3,"RT @petsarefound: #LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",,,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
401,401,401,humboldt park,,2016-03-11 03:24:25,0,3,"RT @petsarefound: #LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",,,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
402,402,402,humboldt park,"{'coordinates': [-87.70666667, 41.92833333], 'type': 'Point'}",2016-03-11 03:22:43,0,3,"#LOST Black #Cat in Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/ra33cyjzEe",-87.70666667,41.92833333,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
403,403,403,humboldt park,"{'coordinates': [-87.7052676, 41.9102798], 'type': 'Point'}",2016-03-10 15:35:03,0,0,#vote @ Humboldt Park Library https://t.co/rDGhscH9yY,-87.7052676,41.9102798,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
404,404,404,humboldt park,"{'coordinates': [-87.70702004, 41.91020406], 'type': 'Point'}",2016-03-09 22:22:20,0,0,"When you're #Hiv negative 😏🙏👀💉
#GodIsGood
#BeSafe 💯💯 @ Humboldt Park… https://t.co/7JAxg56PjC",-87.70702004,41.91020406,2016-03-09,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.5719}"
405,405,405,humboldt park,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-09 15:34:12,0,0,The fire at a West Humboldt Park flea market continues to smolder Wednesday https://t.co/zuSFSDrR7j,-87.62626724,41.88804564,2016-03-09,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}"
406,406,406,humboldt park,,2016-03-09 04:37:05,0,1,"RT @petsarefound: Please Share #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/i9bTU8o53A",,,2016-03-09,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5423}"
407,407,407,humboldt park,"{'coordinates': [-87.7018, 41.9065], 'type': 'Point'}",2016-03-09 02:55:25,0,1,"Please Share #LOST Black #Cat in #Chicago, #Illinois https://t.co/HPUKzCXWfn Humboldt Park, Logan… https://t.co/i9bTU8o53A",-87.7018,41.9065,2016-03-09,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5423}"
408,408,408,humboldt park,"{'coordinates': [-87.7018, 41.9065], 'type': 'Point'}",2016-03-09 01:15:19,0,0,#runstreak Day 68: Too nice not to run #runchi #instarunners #runchat #running @ Humboldt Park https://t.co/OZXTd9F5hs,-87.7018,41.9065,2016-03-09,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}"
409,409,409,humboldt park,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-08 22:56:42,0,0,"“It’s been a tough fire"": Blaze destroys Buyer's Flea Market in West Humboldt Park. https://t.co/VGiGxJUcNH",-87.62626724,41.88804564,2016-03-08,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.6249}"
410,410,410,humboldt park,,2016-03-08 22:49:08,0,1,RT @KLKenzie: Feel the Bern. #earlyvoting #primaryelection #chicago #feeltheburn @ Humboldt Park Library https://t.co/9OCTgz2MiJ,,,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
411,411,411,humboldt park,"{'coordinates': [-87.7052676, 41.9102798], 'type': 'Point'}",2016-03-08 22:47:49,0,1,Feel the Bern. #earlyvoting #primaryelection #chicago #feeltheburn @ Humboldt Park Library https://t.co/9OCTgz2MiJ,-87.7052676,41.9102798,2016-03-08,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
412,412,412,west town,"{'coordinates': [-87.6730118, 41.8956718], 'type': 'Point'}",2016-03-17 17:50:02,0,0,#alternativelandscape....#chicagophotogtapher #westtown #commercialphotographer @ West Town Chicago https://t.co/GU7sag6xNz,-87.6730118,41.8956718,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
413,413,413,west town,"{'coordinates': [-87.67502, 41.89576], 'type': 'Point'}",2016-03-16 03:38:02,1,0,"Music - she saved my life, so I'm loving her through day and night. #namethesesongs @ West Town… https://t.co/SZPBU5jJQj",-87.67501999999999,41.895759999999996,2016-03-16,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.7893}"
414,414,414,west town,"{'coordinates': [-87.6531805, 41.9007097], 'type': 'Point'}",2016-03-15 22:00:44,0,0,"Interested in a #Accounting #job near #Chicago, IL? This could be a great fit: https://t.co/6tK72jHrE8 #Hiring #CareerArc",-87.6531805,41.9007097,2016-03-15,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.8519}"
415,415,415,west town,"{'coordinates': [-87.66849, 41.89574], 'type': 'Point'}",2016-03-15 03:14:57,0,0,#feelthebern @ Chicago Public Library - West Town Branch https://t.co/ZwwV7pCajU,-87.66849,41.89574,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
416,416,416,west town,"{'coordinates': [-87.66849, 41.89574], 'type': 'Point'}",2016-03-14 22:49:56,0,0,Almost 2 hours later📝✅ #feelthebern @ Chicago Public Library - West Town Branch https://t.co/1UZJaMMMe2,-87.66849,41.89574,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
417,417,417,west town,"{'coordinates': [-87.6730118, 41.8956718], 'type': 'Point'}",2016-03-14 01:33:26,1,0,#sundaynighthangs #philcollins @ West Town Chicago https://t.co/LYczAQBiKv,-87.6730118,41.8956718,2016-03-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
418,418,418,west town,"{'coordinates': [-87.67542, 41.89621], 'type': 'Point'}",2016-03-13 17:23:36,1,0,Very necessary! #coffeeart @ West Town Bakery &amp; Diner https://t.co/9nDnEe2ggy,-87.67541999999999,41.896209999999996,2016-03-13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
419,419,419,west town,"{'coordinates': [-87.66813778, 41.89313263], 'type': 'Point'}",2016-03-12 21:56:38,0,0,"I'm at West Town in Chicago, IL https://t.co/udv8mH2xn0",-87.66813778,41.89313263,2016-03-12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
420,420,420,west town,"{'coordinates': [-87.66813778, 41.89313263], 'type': 'Point'}",2016-03-11 15:40:34,0,0,"I'm at West Town in Chicago, IL https://t.co/fwgN1dBk70",-87.66813778,41.89313263,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
421,421,421,west town,"{'coordinates': [-87.67502, 41.89576], 'type': 'Point'}",2016-03-11 03:10:15,0,0,Hurts so good 😍💉😍💉 @ West Town Tattoo https://t.co/QgWzxUdk8U,-87.67501999999999,41.895759999999996,2016-03-11,"{'neg': 0.252, 'neu': 0.488, 'pos': 0.26, 'compound': 0.024}"
422,422,422,west town,"{'coordinates': [-87.66940984, 41.89513203], 'type': 'Point'}",2016-03-10 20:37:43,0,0,"Sold it Milo Baughman Occasional Table in West Town, Chicago, Illinois (via @krrbsale) https://t.co/3ErwjMVyp5",-87.66940984,41.89513203,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
423,423,423,west town,"{'coordinates': [-87.66909282, 41.89477996], 'type': 'Point'}",2016-03-10 20:36:50,0,0,"Sold it Valet Chair in West Town, Chicago, Illinois (via @krrbsale) https://t.co/gQBJg1eArf",-87.66909282,41.89477996,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
424,424,424,west town,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-08 23:12:49,0,0,New construction tour in West Town with buyers tonight. Great to see so much building going on… https://t.co/9bd1afW9PP,-87.6844,41.8369,2016-03-08,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}"
425,425,425,austin,"{'coordinates': [-87.74335526, 41.78763304], 'type': 'Point'}",2016-03-17 00:02:37,0,0,"Bye bye #austin &amp; #sxsw, see you soon #nyc @ Chicago Midway… https://t.co/KhsOCs11oM",-87.74335526,41.78763304,2016-03-17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
426,426,426,austin,"{'coordinates': [-87.74335526, 41.78763304], 'type': 'Point'}",2016-03-16 23:40:39,0,0,#MDW is not fooling around today ... On my way to #Austin + #SXSW + redgorilla @ Chicago Midway… https://t.co/QXLntgKRU2,-87.74335526,41.78763304,2016-03-16,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.3089}"
427,427,427,austin,,2016-03-16 17:31:20,0,2,RT @Dometi_: I'm broadcasting live from #Austin on the Westside from 1pm to 3pm. Come out if you can family!!… https://t.co/fI7cTvtW3N,,,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
428,428,428,austin,,2016-03-16 17:11:13,0,1,RT @Okasheh: My game Finds just 2 name a few 3PipeD Pipe Dreams &amp; Austin Power Pinball for #PS1 #Playstation (@ Disc Replay) https://t.co/r…,,,2016-03-16,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}"
429,429,429,austin,,2016-03-16 16:57:18,0,2,RT @Dometi_: I'm broadcasting live from #Austin on the Westside from 1pm to 3pm. Come out if you can family!!… https://t.co/fI7cTvtW3N,,,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
430,430,430,austin,"{'coordinates': [-87.7744064, 41.8944817], 'type': 'Point'}",2016-03-16 16:56:20,2,2,I'm broadcasting live from #Austin on the Westside from 1pm to 3pm. Come out if you can family!!… https://t.co/fI7cTvtW3N,-87.7744064,41.89448170000001,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
431,431,431,austin,"{'coordinates': [-87.87140511, 41.7838167], 'type': 'Point'}",2016-03-16 16:29:56,1,1,My game Finds just 2 name a few 3PipeD Pipe Dreams &amp; Austin Power Pinball for #PS1 #Playstation (@ Disc Replay) https://t.co/rEKs5fo8CF,-87.87140511,41.7838167,2016-03-16,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}"
432,432,432,austin,"{'coordinates': [-87.62367, 41.890426], 'type': 'Point'}",2016-03-16 15:30:17,0,0,"Who needs #sxsw when you can clown on VR in your cubicle? Wait, yea, I'd rather be in Austin.… https://t.co/rb5a8URVRw",-87.62366999999999,41.890426,2016-03-16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
433,433,433,austin,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-16 12:16:41,1,0,"Don't worry Austin...I'm bringing the rain with me. See you soon. #sxsw @ Chicago, Illinois https://t.co/LDuVblgnak",-87.6844,41.8369,2016-03-16,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.3412}"
434,434,434,austin,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-15 21:51:27,0,0,"Body is back. Heart &amp; mind still in Austin. #sxsw. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/obOSktc1Wp",-87.90440083,41.97727092,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
435,435,435,austin,"{'coordinates': [-87.74335526, 41.78763304], 'type': 'Point'}",2016-03-15 16:53:16,0,0,"Chicago you were great!
Now off to our next destination!

Wheels up! 🇺🇸✈️

#Austin #Texas… https://t.co/HHGLhVrz2w",-87.74335526,41.78763304,2016-03-15,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.7163}"
436,436,436,austin,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-15 15:16:10,0,0,"turned into a pup on the way to @sxsw [via doggie door k9]
 
#totalradness 
#austin
#sxsw
#🐶 @… https://t.co/VCVdtG7CA0",-87.90353091,41.97695318,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
437,437,437,austin,"{'coordinates': [-87.7576, 41.8908], 'type': 'Point'}",2016-03-15 14:36:07,0,0,"[Full-time] Web Developer — Acxiom: https://t.co/HDje4mQZ52 (Chicago, Austin, San Francisco, NYC, Anywhere)",-87.7576,41.8908,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
438,438,438,austin,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-15 13:44:43,0,0,Wheels up to Austin ✈️✈️✈️✈️ @sxsw ✊🏽 #LiveMusicWins @ Chicago… https://t.co/Mw098wPHR4,-87.90353091,41.97695318,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
439,439,439,austin,"{'coordinates': [-87.6844, 41.8369], 'type': 'Point'}",2016-03-15 04:08:11,0,0,"🚨 👉🏾 By lilflip713
・・・
#austin #stpatricksday 🍀 #clovergang #cloverland album drop that day too!… https://t.co/UDLp9WZAB7",-87.6844,41.8369,2016-03-15,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.3382}"
440,440,440,austin,"{'coordinates': [-87.69269471, 41.95561312], 'type': 'Point'}",2016-03-15 00:09:06,0,0,Sneak Peak of one of my pieces for the massive mondotees gallery show this Friday in Austin!… https://t.co/meC0IB7kUM,-87.69269471,41.95561312,2016-03-15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
441,441,441,austin,"{'coordinates': [-87.74335526, 41.78763304], 'type': 'Point'}",2016-03-14 19:00:34,0,0,#Austin so glad I got to go out in you last night. Keep on keepin it… https://t.co/1ODDo46okN,-87.74335526,41.78763304,2016-03-14,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5095}"
442,442,442,austin,"{'coordinates': [-87.6387136, 41.87817543], 'type': 'Point'}",2016-03-14 01:38:36,1,0,"Y'all ready for #MoonwalkMonday!? ....wait I think I got it mixed up...😬 FULL VIDEO tomorrow,… https://t.co/SD9bZe2zwC",-87.63871359999999,41.87817543,2016-03-14,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4199}"
443,443,443,austin,"{'coordinates': [-87.69269471, 41.95561312], 'type': 'Point'}",2016-03-13 06:18:22,3,0,Packing half the studio for Austin flatstock pretty much looks like this every year.… https://t.co/HfgKFOExrG,-87.69269471,41.95561312,2016-03-13,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}"
444,444,444,austin,"{'coordinates': [-87.74335526, 41.78763304], 'type': 'Point'}",2016-03-11 14:11:07,0,0,Headed to Austin for SXSW. Hit me up if you'll be there. #sxsw @ Chicago Midway International… https://t.co/R060ATA2FE,-87.74335526,41.78763304,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
445,445,445,austin,"{'coordinates': [-87.6387136, 41.87817543], 'type': 'Point'}",2016-03-11 11:55:46,1,0,"HURRY, go to my FB PAGE! Link in bio! New video up! #Friday #ffcunionstation #Fitnessformula… https://t.co/UihMiNduP0",-87.63871359999999,41.87817543,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
446,446,446,austin,,2016-03-11 04:00:47,0,1,RT @StrangerInChi: @GepettoJackson Austin's music will always be better than yours. 😀👍,,,2016-03-11,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
447,447,447,austin,"{'coordinates': [-87.6616965, 41.7783194], 'type': 'Point'}",2016-03-11 03:56:12,4,1,@GepettoJackson Austin's music will always be better than yours. 😀👍,-87.66169649999999,41.778319399999994,2016-03-11,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
448,448,448,austin,"{'coordinates': [-87.76, 41.9], 'type': 'Point'}",2016-03-10 17:13:56,0,0,"my first and great love 🌯🌮🍣🍥💕 😁😊 @ Austin, Chicago https://t.co/vcIWeEY5KI",-87.76,41.9,2016-03-10,"{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.8519}"
449,449,449,austin,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 13:37:50,0,0,arrived Chicago.pick up baggage &amp; change airplane to Austin. (@ Chicago O'Hare International Airport (ORD)) https://t.co/EuZngwoZqu,-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
